4,1,1,0.0
4,500,1,0.0
4,1000,1,0.0
4,1500,1,0.0
4,2000,1,0.0
4,2500,1,0.0
4,3000,1,0.0
4,3500,1,0.0
4,4000,1,0.0
4,4500,1,0.0
4,1,2,0.0
4,500,2,0.0
4,1000,2,0.0
4,1500,2,0.0
4,2000,2,0.0
4,2500,2,0.0
4,3000,2,0.0
4,3500,2,0.0
4,4000,2,0.0
4,4500,2,0.0
4,1,3,0.0
4,500,3,0.0
4,1000,3,0.0
4,1500,3,0.0
4,2000,3,0.0
4,2500,3,0.0
4,3000,3,0.0
4,3500,3,0.0
4,4000,3,0.0
4,4500,3,0.0
4,1,4,0.0
4,500,4,0.0
4,1000,4,0.0
4,1500,4,0.0
4,2000,4,0.0
4,2500,4,0.0
4,3000,4,0.0
4,3500,4,0.0
4,4000,4,0.0
4,4500,4,0.0
4,1,5,0.0
4,500,5,0.0
4,1000,5,0.0
4,1500,5,0.0
4,2000,5,0.0
4,2500,5,0.0
4,3000,5,0.0
4,3500,5,0.0
4,4000,5,0.0
4,4500,5,0.0
4,1,6,0.0
4,500,6,0.0
4,1000,6,0.0
4,1500,6,0.0
4,2000,6,0.0
4,2500,6,0.0
4,3000,6,0.0
4,3500,6,0.0
4,4000,6,0.0
4,4500,6,0.0
4,1,7,0.0
4,500,7,0.0
4,1000,7,0.0
4,1500,7,0.0
4,2000,7,0.0
4,2500,7,0.0
4,3000,7,0.0
4,3500,7,0.0
4,4000,7,0.0
4,4500,7,0.0
4,1,8,0.0
4,500,8,0.0
4,1000,8,0.0
4,1500,8,0.0
4,2000,8,0.0
4,2500,8,0.0
4,3000,8,0.0
4,3500,8,0.0
4,4000,8,0.0
4,4500,8,0.0
4,1,9,0.0
4,500,9,0.0
4,1000,9,0.0
4,1500,9,0.0
4,2000,9,0.0
4,2500,9,0.0
4,3000,9,0.0
4,3500,9,0.0
4,4000,9,0.0
4,4500,9,0.0
4,1,10,0.0
4,500,10,0.0
4,1000,10,0.0
4,1500,10,0.0
4,2000,10,0.0
4,2500,10,0.0
4,3000,10,0.0
4,3500,10,0.0
4,4000,10,0.0
4,4500,10,0.0
4,1,11,0.0
4,500,11,0.0
4,1000,11,0.0
4,1500,11,0.0
4,2000,11,0.0
4,2500,11,0.0
4,3000,11,0.0
4,3500,11,0.0
4,4000,11,0.0
4,4500,11,0.0
4,1,12,0.0
4,500,12,0.0
4,1000,12,0.0
4,1500,12,0.0
4,2000,12,0.0
4,2500,12,0.0
4,3000,12,0.0
4,3500,12,0.0
4,4000,12,0.0
4,4500,12,0.0
4,1,1,0.1
4,500,1,0.1
4,1000,1,0.1
4,1500,1,0.1
4,2000,1,0.1
4,2500,1,0.1
4,3000,1,0.1
4,3500,1,0.1
4,4000,1,0.1
4,4500,1,0.1
4,1,2,0.1
4,500,2,0.1
4,1000,2,0.1
4,1500,2,0.1
4,2000,2,0.1
4,2500,2,0.1
4,3000,2,0.1
4,3500,2,0.1
4,4000,2,0.1
4,4500,2,0.1
4,1,3,0.1
4,500,3,0.1
4,1000,3,0.1
4,1500,3,0.1
4,2000,3,0.1
4,2500,3,0.1
4,3000,3,0.1
4,3500,3,0.1
4,4000,3,0.1
4,4500,3,0.1
4,1,4,0.1
4,500,4,0.1
4,1000,4,0.1
4,1500,4,0.1
4,2000,4,0.1
4,2500,4,0.1
4,3000,4,0.1
4,3500,4,0.1
4,4000,4,0.1
4,4500,4,0.1
4,1,5,0.1
4,500,5,0.1
4,1000,5,0.1
4,1500,5,0.1
4,2000,5,0.1
4,2500,5,0.1
4,3000,5,0.1
4,3500,5,0.1
4,4000,5,0.1
4,4500,5,0.1
4,1,6,0.1
4,500,6,0.1
4,1000,6,0.1
4,1500,6,0.1
4,2000,6,0.1
4,2500,6,0.1
4,3000,6,0.1
4,3500,6,0.1
4,4000,6,0.1
4,4500,6,0.1
4,1,7,0.1
4,500,7,0.1
4,1000,7,0.1
4,1500,7,0.1
4,2000,7,0.1
4,2500,7,0.1
4,3000,7,0.1
4,3500,7,0.1
4,4000,7,0.1
4,4500,7,0.1
4,1,8,0.1
4,500,8,0.1
4,1000,8,0.1
4,1500,8,0.1
4,2000,8,0.1
4,2500,8,0.1
4,3000,8,0.1
4,3500,8,0.1
4,4000,8,0.1
4,4500,8,0.1
4,1,9,0.1
4,500,9,0.1
4,1000,9,0.1
4,1500,9,0.1
4,2000,9,0.1
4,2500,9,0.1
4,3000,9,0.1
4,3500,9,0.1
4,4000,9,0.1
4,4500,9,0.1
4,1,10,0.1
4,500,10,0.1
4,1000,10,0.1
4,1500,10,0.1
4,2000,10,0.1
4,2500,10,0.1
4,3000,10,0.1
4,3500,10,0.1
4,4000,10,0.1
4,4500,10,0.1
4,1,11,0.1
4,500,11,0.1
4,1000,11,0.1
4,1500,11,0.1
4,2000,11,0.1
4,2500,11,0.1
4,3000,11,0.1
4,3500,11,0.1
4,4000,11,0.1
4,4500,11,0.1
4,1,12,0.1
4,500,12,0.1
4,1000,12,0.1
4,1500,12,0.1
4,2000,12,0.1
4,2500,12,0.1
4,3000,12,0.1
4,3500,12,0.1
4,4000,12,0.1
4,4500,12,0.1
